Date,Time,Date epoch,City,Temperature,Wind speed,Precipitation,Humidity
2018-05-26,15,1527307200,Montreal,20,13,8.2,58
2018-05-26,16,1527307200,Montreal,20,13,8.5,53
2018-05-26,17,1527307200,Montreal,20,12,8.9,48
2018-05-26,18,1527307200,Montreal,20,12,9.2,43
2018-05-26,19,1527307200,Montreal,19,11,6.2,41
2018-05-26,20,1527307200,Montreal,18,11,3.3,39
2018-05-26,21,1527307200,Montreal,18,11,0.3,36
2018-05-26,22,1527307200,Montreal,17,10,0.2,38
2018-05-26,23,1527307200,Montreal,17,10,0.1,39
2018-05-27,0,1527393600,Montreal,16,9,0.0,40
2018-05-27,1,1527393600,Montreal,16,9,0.0,44
2018-05-27,2,1527393600,Montreal,16,10,0.0,47
2018-05-27,3,1527393600,Montreal,15,10,0.0,51
2018-05-27,4,1527393600,Montreal,15,11,0.0,54
2018-05-27,5,1527393600,Montreal,15,12,0.0,58
2018-05-27,6,1527393600,Montreal,16,13,0.0,62
2018-05-27,7,1527393600,Montreal,16,12,0.0,63
2018-05-27,8,1527393600,Montreal,17,11,0.0,63
2018-05-27,9,1527393600,Montreal,17,9,0.0,64
2018-05-27,10,1527393600,Montreal,17,10,0.0,59
2018-05-27,11,1527393600,Montreal,18,11,0.1,55
2018-05-27,12,1527393600,Montreal,18,12,0.1,51
2018-05-27,13,1527393600,Montreal,19,12,0.3,51
2018-05-27,14,1527393600,Montreal,19,12,0.4,51
2018-05-27,15,1527393600,Montreal,19,13,0.6,52
2018-05-27,16,1527393600,Montreal,19,13,0.8,52
2018-05-27,17,1527393600,Montreal,19,13,1.0,52
2018-05-27,18,1527393600,Montreal,19,13,1.2,52
2018-05-27,19,1527393600,Montreal,18,12,1.6,52
2018-05-27,20,1527393600,Montreal,18,12,1.9,52
2018-05-27,21,1527393600,Montreal,18,11,2.3,52
2018-05-27,22,1527393600,Montreal,17,10,2.6,54
2018-05-27,23,1527393600,Montreal,17,9,2.9,56
2018-05-28,0,1527480000,Montreal,17,9,3.2,58
2018-05-28,1,1527480000,Montreal,17,8,2.7,58
2018-05-28,2,1527480000,Montreal,16,7,2.1,59
2018-05-28,3,1527480000,Montreal,16,7,1.6,59
2018-05-28,4,1527480000,Montreal,16,7,1.4,60
2018-05-28,5,1527480000,Montreal,17,7,1.3,61
2018-05-28,6,1527480000,Montreal,17,7,1.1,61
2018-05-28,7,1527480000,Montreal,17,7,0.7,64
2018-05-28,8,1527480000,Montreal,18,7,0.4,68
2018-05-28,9,1527480000,Montreal,19,7,0.0,71
2018-05-28,10,1527480000,Montreal,19,8,0.0,73
2018-05-28,11,1527480000,Montreal,20,10,0.0,76
2018-05-28,12,1527480000,Montreal,20,12,0.0,78
2018-05-28,13,1527480000,Montreal,20,12,0.0,76
2018-05-28,14,1527480000,Montreal,21,12,0.1,74
2018-05-28,15,1527480000,Montreal,21,12,0.1,72
2018-05-28,16,1527480000,Montreal,21,12,0.1,70
2018-05-28,17,1527480000,Montreal,21,12,0.1,68
2018-05-28,18,1527480000,Montreal,21,12,0.1,66
2018-05-28,19,1527480000,Montreal,20,11,0.1,67
2018-05-28,20,1527480000,Montreal,19,10,0.0,67
2018-05-28,21,1527480000,Montreal,19,9,0.0,67
2018-05-28,22,1527480000,Montreal,18,8,0.3,70
2018-05-28,23,1527480000,Montreal,18,6,0.5,72
2018-05-29,0,1527566400,Montreal,17,5,0.8,75
2018-05-29,1,1527566400,Montreal,17,6,1.6,77
2018-05-29,2,1527566400,Montreal,17,7,2.4,80
2018-05-29,3,1527566400,Montreal,16,8,3.2,82
2018-05-29,4,1527566400,Montreal,16,8,3.2,82
2018-05-29,5,1527566400,Montreal,17,8,3.1,81
2018-05-29,6,1527566400,Montreal,17,8,3.1,80
2018-05-29,7,1527566400,Montreal,18,7,2.1,80
2018-05-29,8,1527566400,Montreal,19,7,1.0,79
2018-05-29,9,1527566400,Montreal,19,6,0.0,79
2018-05-29,10,1527566400,Montreal,20,6,0.0,77
2018-05-29,11,1527566400,Montreal,21,6,0.0,75
2018-05-29,12,1527566400,Montreal,22,5,0.0,74
2018-05-29,13,1527566400,Montreal,22,6,0.0,64
2018-05-29,14,1527566400,Montreal,23,7,0.0,55
2018-05-29,15,1527566400,Montreal,23,8,0.0,46
2018-05-29,16,1527566400,Montreal,23,8,0.0,43
2018-05-29,17,1527566400,Montreal,22,8,0.0,40
2018-05-29,18,1527566400,Montreal,22,8,0.0,37
2018-05-29,19,1527566400,Montreal,21,7,0.0,36
2018-05-29,20,1527566400,Montreal,20,7,0.0,34
2018-05-29,21,1527566400,Montreal,19,6,0.0,33
2018-05-29,22,1527566400,Montreal,18,6,0.0,36
2018-05-29,23,1527566400,Montreal,18,5,0.0,38
2018-05-30,0,1527652800,Montreal,17,4,0.0,40
2018-05-30,1,1527652800,Montreal,16,5,0.0,45
2018-05-30,2,1527652800,Montreal,16,5,0.0,49
2018-05-30,3,1527652800,Montreal,15,5,0.0,54
2018-05-30,4,1527652800,Montreal,16,6,0.0,57
2018-05-30,5,1527652800,Montreal,16,6,0.0,61
2018-05-30,6,1527652800,Montreal,16,7,0.0,65
2018-05-30,7,1527652800,Montreal,17,7,0.0,65
2018-05-30,8,1527652800,Montreal,19,7,0.0,65
2018-05-30,9,1527652800,Montreal,20,8,0.0,65
2018-05-30,10,1527652800,Montreal,21,7,0.0,60
2018-05-30,11,1527652800,Montreal,22,6,0.0,56
2018-05-30,12,1527652800,Montreal,23,5,0.0,52
2018-05-30,13,1527652800,Montreal,24,5,0.0,47
2018-05-30,14,1527652800,Montreal,24,5,0.0,42
2018-05-30,15,1527652800,Montreal,25,5,0.0,37
2018-05-30,16,1527652800,Montreal,25,6,0.0,35
2018-05-30,17,1527652800,Montreal,25,6,0.0,32
2018-05-30,18,1527652800,Montreal,24,7,0.0,30
2018-05-30,19,1527652800,Montreal,23,7,0.0,31
2018-05-30,20,1527652800,Montreal,23,6,0.0,32
2018-05-30,21,1527652800,Montreal,22,6,0.0,32
2018-05-30,22,1527652800,Montreal,21,6,0.0,37
2018-05-30,23,1527652800,Montreal,20,6,0.0,43
2018-05-31,0,1527739200,Montreal,20,6,0.0,48
2018-05-31,1,1527739200,Montreal,19,6,0.0,52
2018-05-31,2,1527739200,Montreal,19,6,0.0,56
2018-05-31,3,1527739200,Montreal,18,6,0.0,60
2018-05-31,4,1527739200,Montreal,18,6,0.0,62
2018-05-31,5,1527739200,Montreal,19,6,0.0,63
2018-05-31,6,1527739200,Montreal,19,6,0.0,65
2018-05-31,7,1527739200,Montreal,20,6,0.0,68
2018-05-31,8,1527739200,Montreal,20,6,0.0,71
2018-05-31,9,1527739200,Montreal,21,6,0.0,74
2018-05-31,10,1527739200,Montreal,22,7,0.0,70
2018-05-31,11,1527739200,Montreal,22,9,0.0,67
2018-05-31,12,1527739200,Montreal,23,10,0.0,63
2018-05-31,13,1527739200,Montreal,23,11,0.0,59
2018-05-31,14,1527739200,Montreal,24,12,0.0,54
2018-05-31,15,1527739200,Montreal,24,13,0.0,50
2018-05-31,16,1527739200,Montreal,24,14,0.0,50
2018-05-31,17,1527739200,Montreal,24,14,0.0,51
2018-05-31,18,1527739200,Montreal,24,15,0.0,51
2018-05-31,19,1527739200,Montreal,23,15,0.1,51
2018-05-31,20,1527739200,Montreal,23,14,0.3,51
2018-05-31,21,1527739200,Montreal,22,13,0.4,50
2018-05-31,22,1527739200,Montreal,22,12,0.6,52
2018-05-31,23,1527739200,Montreal,21,11,0.7,54
2018-06-01,0,1527825600,Montreal,21,10,0.9,56
2018-06-01,1,1527825600,Montreal,21,11,0.7,60
2018-06-01,2,1527825600,Montreal,20,11,0.6,64
2018-06-01,4,1527825600,Montreal,20,12,0.4,68
2018-06-01,5,1527825600,Montreal,19,10,0.6,73
2018-06-01,6,1527825600,Montreal,19,8,0.7,77
2018-06-01,7,1527825600,Montreal,18,6,0.9,81
2018-06-01,8,1527825600,Montreal,18,6,0.8,82
2018-06-01,9,1527825600,Montreal,19,6,0.8,83
2018-06-01,10,1527825600,Montreal,19,6,0.7,83
2018-06-01,11,1527825600,Montreal,20,7,0.6,82
2018-06-01,12,1527825600,Montreal,20,8,0.5,80
2018-06-01,13,1527825600,Montreal,21,9,0.4,78
2018-06-01,14,1527825600,Montreal,22,9,0.3,77
2018-06-01,15,1527825600,Montreal,23,9,0.2,75
2018-06-01,16,1527825600,Montreal,24,9,0.1,74
2018-06-01,17,1527825600,Montreal,24,10,0.2,72
2018-06-01,18,1527825600,Montreal,25,11,0.4,71
2018-06-01,19,1527825600,Montreal,25,12,0.5,69
2018-06-01,20,1527825600,Montreal,25,11,0.8,68
2018-06-01,21,1527825600,Montreal,25,10,1.1,67
2018-06-01,22,1527825600,Montreal,24,9,1.4,66
2018-06-01,23,1527825600,Montreal,23,9,1.6,66
2018-06-02,0,1527912000,Montreal,22,8,1.7,66
2018-06-02,1,1527912000,Montreal,22,8,1.9,67
2018-06-02,2,1527912000,Montreal,21,7,2.4,67
2018-06-02,3,1527912000,Montreal,20,7,2.8,68
2018-06-02,4,1527912000,Montreal,20,7,3.3,68
2018-06-02,5,1527912000,Montreal,19,8,2.9,71
2018-06-02,6,1527912000,Montreal,19,8,2.5,74
2018-06-02,7,1527912000,Montreal,18,9,2.1,76
2018-06-02,8,1527912000,Montreal,18,11,1.4,72
2018-06-02,9,1527912000,Montreal,17,13,0.7,68
2018-06-02,10,1527912000,Montreal,17,15,0.0,64
2018-06-02,11,1527912000,Montreal,17,16,0.0,66
2018-06-02,12,1527912000,Montreal,17,17,0.0,67
2018-06-02,13,1527912000,Montreal,17,18,0.0,69
2018-06-02,14,1527912000,Montreal,18,19,0.0,66
2018-06-02,15,1527912000,Montreal,18,20,0.0,63
2018-06-02,16,1527912000,Montreal,18,21,0.0,61
2018-06-02,17,1527912000,Montreal,19,20,0.0,62
2018-06-02,18,1527912000,Montreal,19,20,0.0,64
2018-06-02,19,1527912000,Montreal,20,19,0.0,65
2018-06-02,20,1527912000,Montreal,20,20,0.0,63
2018-06-02,21,1527912000,Montreal,19,20,0.0,60
2018-06-02,22,1527912000,Montreal,19,20,0.0,58
2018-06-02,23,1527912000,Montreal,18,20,0.0,59
2018-06-03,0,1527998400,Montreal,18,20,0.0,60
2018-06-03,1,1527998400,Montreal,18,20,0.0,61
2018-06-03,2,1527998400,Montreal,17,19,0.0,60
2018-06-03,3,1527998400,Montreal,16,18,0.0,58
2018-06-03,4,1527998400,Montreal,16,17,0.0,56
2018-06-03,5,1527998400,Montreal,15,16,0.0,53
2018-06-03,6,1527998400,Montreal,14,15,0.0,49
2018-06-03,7,1527998400,Montreal,14,15,0.0,46
2018-06-03,8,1527998400,Montreal,13,15,0.0,50
2018-06-03,9,1527998400,Montreal,13,15,0.0,53
2018-06-03,10,1527998400,Montreal,13,16,0.0,57
2018-06-03,11,1527998400,Montreal,14,16,0.0,60
2018-06-03,12,1527998400,Montreal,15,16,0.0,64
2018-06-03,13,1527998400,Montreal,17,15,0.0,67
2018-06-03,14,1527998400,Montreal,18,14,0.0,62
2018-06-03,15,1527998400,Montreal,19,13,0.0,57
2018-06-03,16,1527998400,Montreal,20,11,0.0,52
2018-06-03,17,1527998400,Montreal,20,11,0.0,46
2018-06-03,18,1527998400,Montreal,20,11,0.0,40
2018-06-03,19,1527998400,Montreal,21,11,0.0,34
2018-06-03,20,1527998400,Montreal,20,11,0.0,36
2018-06-03,21,1527998400,Montreal,20,11,0.0,37
2018-06-03,22,1527998400,Montreal,20,11,0.0,38
2018-06-03,23,1527998400,Montreal,19,11,0.0,43
2018-06-04,0,1528084800,Montreal,18,10,0.0,47
2018-06-04,1,1528084800,Montreal,17,10,0.0,51
2018-06-04,2,1528084800,Montreal,16,10,0.3,53
2018-06-04,3,1528084800,Montreal,15,10,0.6,55
2018-06-04,4,1528084800,Montreal,15,9,0.9,57
2018-06-04,5,1528084800,Montreal,14,10,1.9,59
2018-06-04,6,1528084800,Montreal,13,10,2.9,60
2018-06-04,7,1528084800,Montreal,13,10,3.9,62
2018-06-04,8,1528084800,Montreal,12,10,5.6,64
2018-06-04,9,1528084800,Montreal,12,10,7.4,67
2018-06-04,10,1528084800,Montreal,11,10,9.1,69
2018-06-04,11,1528084800,Montreal,11,12,9.7,69
2018-06-04,12,1528084800,Montreal,10,14,10.2,69
2018-06-04,13,1528084800,Montreal,10,17,10.8,69
2018-06-04,14,1528084800,Montreal,10,17,8.4,69
2018-06-04,15,1528084800,Montreal,11,18,6.1,70
2018-06-04,16,1528084800,Montreal,11,19,3.7,70
2018-06-04,17,1528084800,Montreal,11,19,4.0,73
2018-06-04,18,1528084800,Montreal,11,19,4.2,76
2018-06-04,19,1528084800,Montreal,11,19,4.5,80
2018-06-04,20,1528084800,Montreal,11,17,4.9,77
2018-06-04,21,1528084800,Montreal,10,15,5.2,74
2018-06-04,22,1528084800,Montreal,10,13,5.6,71
2018-06-04,23,1528084800,Montreal,8,11,5.5,69
2018-06-05,0,1528171200,Montreal,7,9,5.4,67
2018-06-05,1,1528171200,Montreal,5,7,5.3,64
2018-06-05,2,1528171200,Montreal,5,9,4.2,68
2018-06-05,3,1528171200,Montreal,5,10,3.0,71
2018-06-05,4,1528171200,Montreal,5,11,1.9,75
2018-06-05,5,1528171200,Montreal,7,12,1.7,76
2018-06-05,6,1528171200,Montreal,10,13,1.6,78
2018-06-05,7,1528171200,Montreal,12,14,1.4,79
2018-06-05,8,1528171200,Montreal,12,13,1.0,79
2018-06-05,9,1528171200,Montreal,12,12,0.5,78
2018-06-05,10,1528171200,Montreal,12,10,0.1,78
2018-06-05,11,1528171200,Montreal,12,9,0.1,77
2018-06-05,12,1528171200,Montreal,12,8,0.1,77
2018-06-05,13,1528171200,Montreal,12,7,0.1,76
2018-06-05,14,1528171200,Montreal,12,6,0.1,77
2018-06-05,15,1528171200,Montreal,12,6,0.2,77
2018-06-05,16,1528171200,Montreal,12,5,0.2,77
2018-06-05,17,1528171200,Montreal,12,6,0.5,74
2018-06-05,18,1528171200,Montreal,13,6,0.7,71
2018-06-05,19,1528171200,Montreal,14,7,1.0,68
2018-06-05,20,1528171200,Montreal,14,8,1.7,66
2018-06-05,21,1528171200,Montreal,15,8,2.5,64
2018-06-05,22,1528171200,Montreal,16,9,3.2,62
2018-06-05,23,1528171200,Montreal,15,8,3.3,64
2018-06-06,0,1528257600,Montreal,15,8,3.4,67
2018-06-06,1,1528257600,Montreal,15,7,3.5,70
2018-06-06,2,1528257600,Montreal,14,7,2.3,73
2018-06-06,3,1528257600,Montreal,13,6,1.2,76
2018-06-06,4,1528257600,Montreal,13,6,0.0,79
2018-06-06,5,1528257600,Montreal,12,6,0.0,81
2018-06-06,6,1528257600,Montreal,11,7,0.0,83
2018-06-06,7,1528257600,Montreal,10,7,0.0,84
2018-06-06,8,1528257600,Montreal,10,7,0.0,83
2018-06-06,9,1528257600,Montreal,10,7,0.0,82
2018-06-06,10,1528257600,Montreal,9,7,0.0,81
2018-06-06,11,1528257600,Montreal,10,8,0.0,77
2018-06-06,12,1528257600,Montreal,11,9,0.0,73
2018-06-06,13,1528257600,Montreal,12,9,0.0,69
2018-06-06,14,1528257600,Montreal,13,9,0.0,65
2018-06-06,15,1528257600,Montreal,14,10,0.0,61
2018-06-06,16,1528257600,Montreal,15,10,0.0,57
2018-06-06,17,1528257600,Montreal,15,8,0.0,55
2018-06-06,18,1528257600,Montreal,16,6,0.1,54
2018-06-06,19,1528257600,Montreal,17,4,0.1,53
2018-06-06,20,1528257600,Montreal,17,4,0.1,50
2018-06-06,21,1528257600,Montreal,17,4,0.1,48
2018-06-06,22,1528257600,Montreal,18,4,0.1,46
2018-06-06,23,1528257600,Montreal,17,5,0.1,49
2018-06-07,0,1528344000,Montreal,16,6,0.1,52
2018-06-07,1,1528344000,Montreal,15,6,0.1,55
2018-06-07,2,1528344000,Montreal,14,8,0.1,58
2018-06-07,3,1528344000,Montreal,14,9,0.0,62
2018-06-07,4,1528344000,Montreal,14,10,0.0,65
2018-06-07,5,1528344000,Montreal,14,11,0.0,70
2018-06-07,6,1528344000,Montreal,14,11,0.0,75
2018-06-07,7,1528344000,Montreal,14,12,0.0,79
2018-06-07,8,1528344000,Montreal,14,12,0.0,79
2018-06-07,9,1528344000,Montreal,14,12,0.0,79
2018-06-07,10,1528344000,Montreal,14,13,0.0,79
2018-06-07,11,1528344000,Montreal,14,13,0.0,78
2018-06-07,12,1528344000,Montreal,15,13,0.0,76
2018-06-07,13,1528344000,Montreal,15,13,0.0,74
2018-06-07,14,1528344000,Montreal,16,14,0.0,70
2018-06-07,15,1528344000,Montreal,17,14,0.0,67
2018-06-07,16,1528344000,Montreal,18,15,0.0,63
2018-06-07,17,1528344000,Montreal,18,16,0.0,61
2018-06-07,18,1528344000,Montreal,19,17,0.0,59
2018-06-07,19,1528344000,Montreal,19,18,0.0,57
2018-06-07,20,1528344000,Montreal,19,17,0.0,57
2018-06-07,21,1528344000,Montreal,19,16,0.0,57
2018-06-07,22,1528344000,Montreal,19,15,0.0,57
2018-06-07,23,1528344000,Montreal,19,14,0.0,59
2018-06-08,0,1528430400,Montreal,19,13,0.0,60
2018-06-08,1,1528430400,Montreal,19,12,0.0,62
2018-06-08,2,1528430400,Montreal,18,11,0.0,64
2018-06-08,3,1528430400,Montreal,17,10,0.0,66
2018-06-08,4,1528430400,Montreal,17,8,0.0,68
2018-06-08,5,1528430400,Montreal,16,8,0.0,66
2018-06-08,6,1528430400,Montreal,15,7,0.0,64
2018-06-08,7,1528430400,Montreal,15,6,0.0,63
2018-06-08,8,1528430400,Montreal,14,6,0.0,63
2018-06-08,9,1528430400,Montreal,14,7,0.0,62
2018-06-08,10,1528430400,Montreal,14,7,0.0,62
2018-06-08,11,1528430400,Montreal,15,7,0.0,62
2018-06-08,12,1528430400,Montreal,16,8,0.0,63
2018-06-08,13,1528430400,Montreal,17,8,0.0,63
2018-06-08,14,1528430400,Montreal,17,9,0.0,60
2018-06-08,15,1528430400,Montreal,18,9,0.0,58
2018-06-08,16,1528430400,Montreal,19,9,0.0,56
2018-06-08,17,1528430400,Montreal,19,9,0.0,56
2018-06-08,18,1528430400,Montreal,20,9,0.0,56
2018-06-08,19,1528430400,Montreal,20,9,0.0,56
2018-06-08,20,1528430400,Montreal,20,9,0.0,53
2018-06-08,21,1528430400,Montreal,21,10,0.0,50
2018-06-08,22,1528430400,Montreal,21,10,0.0,47
2018-06-08,23,1528430400,Montreal,20,9,0.0,48
2018-06-09,0,1528516800,Montreal,20,8,0.0,48
2018-06-09,1,1528516800,Montreal,20,7,0.0,49
2018-06-09,2,1528516800,Montreal,19,7,0.0,53
2018-06-09,3,1528516800,Montreal,18,7,0.0,58
2018-06-09,4,1528516800,Montreal,17,7,0.0,62
2018-06-09,5,1528516800,Montreal,16,7,0.0,65
2018-06-09,6,1528516800,Montreal,15,7,0.0,67
2018-06-09,7,1528516800,Montreal,14,7,0.0,70
2018-06-09,8,1528516800,Montreal,14,7,0.0,69
2018-06-09,9,1528516800,Montreal,14,7,0.0,68
2018-06-09,10,1528516800,Montreal,15,7,0.0,67
2018-06-09,11,1528516800,Montreal,16,8,0.0,64
2018-06-09,12,1528516800,Montreal,16,9,0.0,61
2018-06-09,13,1528516800,Montreal,17,10,0.0,58
2018-06-09,14,1528516800,Montreal,18,10,0.0,54
2018-06-09,15,1528516800,Montreal,18,11,0.0,49
2018-06-09,16,1528516800,Montreal,19,11,0.0,45
2018-06-09,17,1528516800,Montreal,19,11,0.0,42
2018-06-09,18,1528516800,Montreal,20,10,0.0,38
2018-06-09,19,1528516800,Montreal,21,10,0.0,35
2018-06-09,20,1528516800,Montreal,21,10,0.0,35
2018-06-09,21,1528516800,Montreal,21,10,0.0,36
2018-06-09,22,1528516800,Montreal,21,10,0.0,36
2018-06-09,23,1528516800,Montreal,20,10,0.0,42
2018-06-10,0,1528603200,Montreal,20,10,0.0,49
2018-06-10,1,1528603200,Montreal,19,9,0.0,55
2018-06-10,2,1528603200,Montreal,18,8,0.0,57
2018-06-10,3,1528603200,Montreal,16,7,0.0,59
2018-06-10,4,1528603200,Montreal,15,6,0.0,62
2018-06-10,5,1528603200,Montreal,14,5,0.0,57
2018-06-10,6,1528603200,Montreal,13,5,0.0,53
2018-06-10,7,1528603200,Montreal,12,5,0.0,49
2018-06-10,8,1528603200,Montreal,12,5,0.0,51
2018-06-10,9,1528603200,Montreal,12,6,0.0,54
2018-06-10,10,1528603200,Montreal,12,6,0.0,57
2018-06-10,11,1528603200,Montreal,13,7,0.0,56
2018-06-10,12,1528603200,Montreal,14,7,0.0,54
2018-06-10,13,1528603200,Montreal,16,8,0.0,53
2018-06-10,14,1528603200,Montreal,16,7,0.0,47
2018-06-10,15,1528603200,Montreal,16,6,0.0,42
2018-06-10,16,1528603200,Montreal,17,5,0.0,37
2018-06-10,17,1528603200,Montreal,18,5,0.0,35
2018-06-10,18,1528603200,Montreal,18,5,0.0,33
2018-06-10,19,1528603200,Montreal,19,5,0.0,31
2018-06-10,20,1528603200,Montreal,19,6,0.0,33
2018-06-10,21,1528603200,Montreal,19,6,0.0,36
2018-06-10,22,1528603200,Montreal,19,6,0.0,38
2018-06-10,23,1528603200,Montreal,18,6,0.0,44
2018-06-11,0,1528689600,Montreal,17,6,0.0,50
2018-06-11,1,1528689600,Montreal,16,6,0.0,55
2018-06-11,2,1528689600,Montreal,15,5,0.0,57
2018-06-11,3,1528689600,Montreal,15,5,0.0,59
2018-06-11,4,1528689600,Montreal,14,4,0.0,61
2018-06-11,5,1528689600,Montreal,13,4,0.0,65
2018-06-11,6,1528689600,Montreal,12,3,0.0,70
2018-06-11,7,1528689600,Montreal,11,3,0.0,74
2018-06-11,8,1528689600,Montreal,11,4,0.0,73
2018-06-11,9,1528689600,Montreal,11,5,0.0,73
2018-06-11,10,1528689600,Montreal,11,6,0.0,73
2018-06-11,11,1528689600,Montreal,13,6,0.0,68
2018-06-11,12,1528689600,Montreal,15,7,0.0,62
2018-06-11,13,1528689600,Montreal,16,8,0.0,57
2018-06-11,14,1528689600,Montreal,17,7,0.0,51
2018-06-11,15,1528689600,Montreal,18,7,0.0,45
2018-06-11,16,1528689600,Montreal,19,6,0.0,39
2018-06-11,17,1528689600,Montreal,19,6,0.0,36
2018-06-11,18,1528689600,Montreal,20,6,0.0,33
2018-06-11,19,1528689600,Montreal,21,5,0.0,30
2018-06-11,20,1528689600,Montreal,21,5,0.0,30
2018-06-11,21,1528689600,Montreal,21,6,0.0,31
2018-06-11,22,1528689600,Montreal,21,6,0.0,31
2018-06-11,23,1528689600,Montreal,20,6,0.0,35
2018-06-12,0,1528776000,Montreal,19,7,0.0,39
2018-06-12,1,1528776000,Montreal,18,7,0.0,43
2018-06-12,2,1528776000,Montreal,17,7,0.0,48
2018-06-12,3,1528776000,Montreal,16,8,0.0,54
2018-06-12,4,1528776000,Montreal,15,8,0.0,60
2018-06-12,5,1528776000,Montreal,15,9,0.0,62
2018-06-12,6,1528776000,Montreal,14,9,0.0,64
2018-06-12,7,1528776000,Montreal,14,9,0.0,67
2018-06-12,8,1528776000,Montreal,14,10,0.0,65
2018-06-12,9,1528776000,Montreal,14,11,0.0,64
2018-06-12,10,1528776000,Montreal,15,12,0.0,62
2018-06-12,11,1528776000,Montreal,16,13,0.0,60
2018-06-12,12,1528776000,Montreal,17,14,0.0,57
2018-06-12,13,1528776000,Montreal,18,15,0.0,55
2018-06-12,14,1528776000,Montreal,20,16,0.0,52
2018-06-12,15,1528776000,Montreal,21,17,0.0,49
2018-06-12,16,1528776000,Montreal,23,17,0.0,46
2018-06-12,17,1528776000,Montreal,23,17,0.0,45
2018-06-12,18,1528776000,Montreal,24,17,0.0,45
2018-06-12,19,1528776000,Montreal,24,17,0.0,44
2018-06-12,20,1528776000,Montreal,25,19,0.0,42
2018-06-12,21,1528776000,Montreal,25,21,0.0,40
2018-06-12,22,1528776000,Montreal,25,23,0.0,38
2018-06-12,23,1528776000,Montreal,24,20,0.0,42
2018-06-13,0,1528862400,Montreal,23,16,0.0,45
2018-06-13,1,1528862400,Montreal,22,13,0.0,49
2018-06-13,2,1528862400,Montreal,21,12,0.0,55
2018-06-13,3,1528862400,Montreal,20,11,0.0,62
2018-06-13,4,1528862400,Montreal,19,9,0.0,68
2018-06-13,5,1528862400,Montreal,18,10,0.0,72
2018-06-13,6,1528862400,Montreal,17,11,0.0,75
2018-06-13,7,1528862400,Montreal,17,12,0.0,78
2018-06-13,8,1528862400,Montreal,17,12,0.0,80
2018-06-13,9,1528862400,Montreal,17,13,0.0,82
2018-06-13,10,1528862400,Montreal,17,13,0.0,84
2018-06-13,11,1528862400,Montreal,18,14,0.0,82
2018-06-13,12,1528862400,Montreal,18,15,0.0,81
2018-06-13,13,1528862400,Montreal,19,16,0.0,79
2018-06-13,14,1528862400,Montreal,20,16,0.2,76
2018-06-13,15,1528862400,Montreal,21,15,0.3,72
2018-06-13,16,1528862400,Montreal,22,14,0.5,69
2018-06-13,17,1528862400,Montreal,22,13,0.8,68
2018-06-13,18,1528862400,Montreal,23,12,1.2,67
2018-06-13,19,1528862400,Montreal,24,11,1.5,66
2018-06-13,20,1528862400,Montreal,23,11,1.5,69
2018-06-13,21,1528862400,Montreal,23,10,1.6,71
2018-06-13,22,1528862400,Montreal,22,10,1.6,74
2018-06-13,23,1528862400,Montreal,22,10,2.3,72
2018-06-14,0,1528948800,Montreal,21,11,3.0,70
2018-06-14,1,1528948800,Montreal,21,11,3.7,68
2018-06-14,2,1528948800,Montreal,20,12,4.6,68
2018-06-14,3,1528948800,Montreal,19,14,5.4,67
2018-06-14,4,1528948800,Montreal,18,15,6.3,67
2018-06-14,5,1528948800,Montreal,17,16,5.7,71
2018-06-14,6,1528948800,Montreal,17,18,5.2,74
2018-06-14,7,1528948800,Montreal,16,19,4.6,78
2018-06-14,8,1528948800,Montreal,16,17,3.4,76
2018-06-14,9,1528948800,Montreal,16,14,2.1,75
2018-06-14,10,1528948800,Montreal,15,12,0.9,74
2018-06-14,11,1528948800,Montreal,16,13,0.9,74
2018-06-14,12,1528948800,Montreal,17,14,0.9,73
2018-06-14,13,1528948800,Montreal,17,15,0.9,73
2018-06-14,14,1528948800,Montreal,17,14,0.8,74
2018-06-14,15,1528948800,Montreal,17,13,0.7,75
2018-06-14,16,1528948800,Montreal,17,12,0.6,75
2018-06-14,17,1528948800,Montreal,17,13,1.1,74
2018-06-14,18,1528948800,Montreal,16,13,1.6,73
2018-06-14,19,1528948800,Montreal,16,13,2.1,72
2018-06-14,20,1528948800,Montreal,16,12,2.7,73
2018-06-14,21,1528948800,Montreal,15,11,3.2,74
2018-06-14,22,1528948800,Montreal,15,10,3.8,74
2018-06-14,23,1528948800,Montreal,15,9,3.5,73
2018-06-15,0,1529035200,Montreal,14,7,3.3,72
2018-06-15,1,1529035200,Montreal,14,6,3.0,71
2018-06-15,2,1529035200,Montreal,14,5,2.0,72
2018-06-15,3,1529035200,Montreal,13,4,1.1,73
2018-06-15,4,1529035200,Montreal,13,3,0.1,74
2018-06-15,5,1529035200,Montreal,13,3,0.1,74
2018-06-15,6,1529035200,Montreal,13,4,0.2,74
2018-06-15,7,1529035200,Montreal,13,4,0.2,74
2018-06-15,8,1529035200,Montreal,13,5,0.2,74
2018-06-15,9,1529035200,Montreal,13,6,0.2,74
2018-06-15,10,1529035200,Montreal,13,7,0.2,74
2018-06-15,11,1529035200,Montreal,14,7,0.2,73
2018-06-15,12,1529035200,Montreal,15,8,0.1,71
2018-06-15,13,1529035200,Montreal,16,8,0.1,69
2018-06-15,14,1529035200,Montreal,17,8,0.1,62
2018-06-15,15,1529035200,Montreal,19,8,0.0,55
2018-06-15,16,1529035200,Montreal,20,8,0.0,48
